1	0	979050641	1	745834701	2	379199051	3	545308161	4	517392471	5	404432291	6	1291219071	7	0	8	137916671	9	296590812
2	0	1496462962	1	1287174812	2	401262682	3	1366292722	4	172898712	5	475626232	6	899501602	7	0	8	777546562	9	638024973
3	0	1435384313	1	2371644334	2	840910593	3	1021285223	4	187367433	5	406419753	6	823422843	7	0	8	1113187243	9	441531314
4	0	1533282134	1	1470929884	2	951771044	3	1382892954	4	256001864	5	408762274	6	550007484	7	0	8	590532574	9	239602995
5	0	1213261525	1	1262760295	2	703310355	3	648109175	4	1864584075	5	365481185	6	333698845	7	0	8	444231305	9	204317686
6	0	1648985306	1	1088298656	2	492450086	3	947760606	4	1095919986	5	381581166	6	89597556	7	0	8	484506486	9	414429637
7	0	2120094397	1	1127862377	2	1575981407	3	1212906577	4	1619760277	5	361271887	6	610858907	7	0	8	1195631187	9	131618308
8	0	2120624438	1	1518325368	2	2499565318	3	1193340538	4	1871946078	5	452693938	6	604482678	7	0	8	403889598	9	591810979
9	0	1964825389	1	759716509	2	1235025549	3	453932989	4	1666128479	5	392907119	6	607890109	7	0	8	1389956999	9	8276610910
10	0	25862960110	1	5949046910	2	17794734110	3	2638947410	4	14822967710	5	3275996010	6	10774029510	7	0	8	1375277710	9	3504919911
11	0	25326701211	1	7038767611	2	9587023411	3	9785587711	4	3619937411	5	4229934411	6	8115697911	7	0	8	11581398111	9	12335004412
12	0	23285137712	1	12117391312	2	5050122512	3	6318571712	4	4079884412	5	3434037312	6	4080192112	7	0	8	1387017012	9	4684339013
13	0	23769656813	1	25909152813	2	6718190713	3	7518588013	4	5707919613	5	4703926813	6	5420513513	7	0	8	2545164713	9	8319130114
14	0	43004996014	1	8784511614	2	8885863014	3	10178097614	4	3871199814	5	5079532114	6	1690612514	7	0	8	3306646214	9	3628554514
15	0	33535041814	1	11725414414	2	232935614	3	5313025214	4	171667914	5	4632325514	6	3448717414	7	0	8	693614714	9	21094568
1	0	5011666821	1	835674621	2	25412611	3	1676229471	4	541564211	5	599048631	6	37459041	7	0	8	220088201	9	1022238122
2	0	2903336482	1	2536626162	2	55260042	3	1408964902	4	577941752	5	397796112	6	963796892	7	0	8	109069172	9	183734913
3	0	3113604833	1	2176037693	2	648587193	3	222679583	4	664176383	5	439517063	6	1364785043	7	0	8	224215963	9	247962184
4	0	3324070674	1	1514453294	2	35914254	3	1349788344	4	1374599634	5	451856294	6	633192044	7	0	8	522098054	9	269918885
5	0	5137613605	1	1497559385	2	141180065	3	704530205	4	703488295	5	447392515	6	179392975	7	0	8	70829105	9	260687306
6	0	2965343026	1	3150965126	2	207777646	3	1660495726	4	313925196	5	563390276	6	268142766	7	0	8	110884666	9	180856397
7	0	2524298897	1	2090375777	2	74305777	3	2281233297	4	811189367	5	551381737	6	795247167	7	0	8	816822097	9	32601938
8	0	3493971918	1	1835482358	2	52152758	3	1771943928	4	4839788208	5	626856128	6	441462398	7	0	8	553329738	9	294723339
9	0	3295596729	1	1443044999	2	3130163359	3	1819505389	4	1542876999	5	646800239	6	246973109	7	0	8	509383619	9	1163148110
10	0	23136015910	1	13574455310	2	18827409110	3	7754625010	4	18660978210	5	3942404510	6	2550723210	7	0	8	4103616010	9	6923208811
11	0	24217773811	1	18123747011	2	828234411	3	7442342711	4	10367123711	5	5258295911	6	3235211011	7	0	8	15871812311	9	11014819712
12	0	39655666912	1	13377830812	2	1978881412	3	9154771612	4	25061638412	5	5640295312	6	2099016212	7	0	8	16016072612	9	5147322313
13	0	32689785513	1	18964216113	2	6152360013	3	23598408213	4	8740355113	5	5415796213	6	3871287613	7	0	8	18657879513	9	436767314
14	0	38353077714	1	17795473114	2	3316179114	3	11825647814	4	243101714	5	3764538114	6	6061071314	7	0	8	8415207114	9	1515383414
15	0	16521770114	1	12794235814	2	1835257814	3	5243356614	4	1267118514	5	3727189714	6	66214514	7	0	8	7004909214	9	12892666
1	0	2324962661	1	2222886021	2	755063841	3	891105401	4	553774971	5	396137201	6	52256981	7	0	8	909731001	9	335735482
2	0	2275105902	1	2159526872	2	41247152	3	1595747572	4	624141752	5	524708772	6	225141692	7	0	8	737947492	9	1513669373
3	0	2257979883	1	2921732083	2	1192292673	3	923114443	4	204490563	5	527949383	6	1521449653	7	0	8	689818173	9	526604014
4	0	3531239884	1	1596054604	2	542303774	3	1056240254	4	251308684	5	497271274	6	1053538094	7	0	8	673042744	9	240247325
5	0	3452719035	1	3272406495	2	3720732525	3	1608074455	4	494320875	5	555799135	6	686249095	7	0	8	269410225	9	499154536
6	0	3313603976	1	3059329526	2	1842726016	3	1365041806	4	890486146	5	628033896	6	753761196	7	0	8	94120856	9	1199659567
7	0	3800858077	1	1769439437	2	1499309847	3	1414472947	4	1127052537	5	577983747	6	1148912687	7	0	8	273926407	9	929172708
8	0	3594671628	1	1139890638	2	1199018488	3	1689364098	4	403468138	5	516156308	6	821594908	7	0	8	430269808	9	885337739
9	0	3483220179	1	475311369	2	1857686969	3	803391959	4	826685699	5	471421819	6	2971774259	7	0	8	735899819	9	11067039310
10	0	33439549610	1	14568450510	2	20651911910	3	8915705210	4	7933028310	5	3942097110	6	9276267810	7	0	8	1268422910	9	12149111511
11	0	28074736211	1	14047157811	2	23689084711	3	10203813511	4	11560837711	5	6093687111	6	4790144811	7	0	8	1029943411	9	9280513112
12	0	55781857012	1	15563636712	2	10214039912	3	10413400412	4	16347161412	5	5479947312	6	10534592812	7	0	8	1618371912	9	10347777113
13	0	34019027313	1	17752209413	2	17499832313	3	15709174013	4	18248745613	5	9140280413	6	1417938613	7	0	8	4646760813	9	9176575014
14	0	25669012114	1	14418134914	2	20687373614	3	21271045414	4	19215350414	5	6750193014	6	510334714	7	0	8	4269399914	9	7634960714
15	0	18479015114	1	11393504914	2	2492958314	3	21131055914	4	14948027114	5	3774584114	6	1624424714	7	0	8	713162914	9	36442946
1	0	2427864051	1	2652009481	2	1712821621	3	1051767131	4	1144334551	5	444736951	6	1249283081	7	0	8	163250061	9	826436982
2	0	5221398102	1	1761022822	2	774854212	3	938588312	4	1249680432	5	648987622	6	84569622	7	0	8	184076782	9	1450658433
3	0	3830732143	1	1537588353	2	923832523	3	1465933643	4	1734282943	5	540139963	6	150072933	7	0	8	235533863	9	1417603264
4	0	2090774524	1	2315316934	2	750559484	3	2172818634	4	700284684	5	607232754	6	618183574	7	0	8	189787774	9	1165336815
5	0	3275415255	1	2607092365	2	1598180335	3	3211939915	4	1604455315	5	728367095	6	185337935	7	0	8	227480665	9	489672186
6	0	4701073146	1	3115930426	2	1822926846	3	1189329626	4	576366556	5	598455896	6	497820746	7	0	8	371792666	9	913139527
7	0	4944227817	1	1749314437	2	378674457	3	1506593127	4	660054207	5	541257317	6	578111007	7	0	8	25315667	9	1894857018
8	0	4129886278	1	3108171528	2	698706938	3	669976268	4	566836288	5	512110268	6	952317948	7	0	8	117446418	9	977237709
9	0	2968995709	1	1822881039	2	1809232629	3	1703698159	4	1616720679	5	674617929	6	395603159	7	0	8	255909999	9	15396897610
10	0	39001792210	1	12541936710	2	15545740010	3	18044846910	4	12589848810	5	7818049010	6	6026783710	7	0	8	1023520110	9	16317834011
11	0	40082723211	1	10965747211	2	19700713611	3	26533268611	4	10610480811	5	5273365111	6	6113331211	7	0	8	2211617811	9	23175358712
12	0	26791965212	1	24090900312	2	15828925012	3	20390781412	4	7546058812	5	5374979312	6	9137803012	7	0	8	1573353212	9	30328321713
13	0	58145035413	1	6587059113	2	43832823713	3	9759815813	4	20414404013	5	6211213613	6	3088431613	7	0	8	378694013	9	23005104614
14	0	40569477714	1	42667611614	2	55594605514	3	20188266614	4	5167020914	5	5527528914	6	3954330614	7	0	8	2311989014	9	17211626214
15	0	39376126314	1	24019951414	2	42129000814	3	10869711814	4	2362522314	5	5255153814	6	893178414	7	0	8	2261436914	9	136101325
1	0	3917266751	1	3604553851	2	6515757211	3	1182058631	4	254059951	5	612020771	6	213239081	7	0	8	580103551	9	1353622972
2	0	5689375642	1	2116084032	2	5122951212	3	1182991172	4	890577822	5	452034142	6	961168962	7	0	8	326006972	9	709046253
3	0	3779945793	1	1565975953	2	5908602503	3	2037796423	4	850795633	5	667757593	6	284091823	7	0	8	804252943	9	985438164
4	0	3368922744	1	844710694	2	11050281854	3	1284459554	4	252369424	5	381945734	6	99969744	7	0	8	388681994	9	877310715
5	0	1889664605	1	2034079965	2	8715539515	3	863597735	4	485357105	5	458288485	6	60141165	7	0	8	330817215	9	390651796
6	0	2672093806	1	2092056786	2	3457577596	3	2453402296	4	426730176	5	678390406	6	178450466	7	0	8	236843256	9	30994767
7	0	3752229007	1	3057000767	2	3134356227	3	1387225427	4	185554307	5	580938227	6	440962097	7	0	8	159247277	9	327522128
8	0	3468106078	1	1945733728	2	2427996568	3	1204426788	4	1213738568	5	690360628	6	550580598	7	0	8	293511008	9	751637229
9	0	2402669149	1	2005436919	2	6640231359	3	1342719249	4	517884159	5	895571459	6	331994629	7	0	8	170087579	9	3866813910
10	0	27791377310	1	27490942110	2	71002894810	3	7981718010	4	5256022710	5	7147630010	6	901096210	7	0	8	526706410	9	5430730011
11	0	14676055311	1	26206977111	2	71516139211	3	5332649411	4	6847810411	5	5197138711	6	2627997811	7	0	8	3762081211	9	6488274012
12	0	11626228912	1	17884730412	2	46754647112	3	7931927312	4	3720794812	5	4544771312	6	147812	7	0	8	3362484612	9	1850523113
13	0	16577561813	1	15740482813	2	16157082613	3	8686052813	4	1773867913	5	6194883213	6	7740770413	7	0	8	356964713	9	9082387514
14	0	13277606714	1	12088652714	2	16333891314	3	5400399214	4	4000557314	5	3694936214	6	13635675514	7	0	8	1094242814	9	3821148314
15	0	16926587714	1	10901509814	2	16710018214	3	4589230414	4	2770173114	5	3298054414	6	3292614714	7	0	8	1411793114	9	69850695
1	0	1588628721	1	1071937101	2	1458761641	3	861745521	4	250667551	5	351110361	6	167534531	7	0	8	69032121	9	512915362
2	0	1548397482	1	1925135872	2	1530891272	3	554446132	4	697580752	5	498531742	6	168666402	7	0	8	112867842	9	257118113
3	0	1109345973	1	1278965723	2	3393441373	3	177769453	4	674333503	5	416343653	6	213051273	7	0	8	100227393	9	175132714
4	0	2319496954	1	1649269444	2	3051548264	3	110090414	4	266124534	5	463405684	6	208532714	7	0	8	87642564	9	796000845
5	0	1465012415	1	1850243045	2	4578966745	3	1242217005	4	341143385	5	298503085	6	440886295	7	0	8	158392845	9	905567896
6	0	1851556246	1	2055924646	2	6962129806	3	498794836	4	163609436	5	309771666	6	1056190666	7	0	8	150326086	9	871012437
7	0	2466850837	1	1843689467	2	2896988427	3	700206967	4	775818437	5	297270847	6	409558457	7	0	8	149257087	9	243881928
8	0	1644841848	1	1034750568	2	5868028568	3	234593438	4	638395648	5	244257978	6	241002488	7	0	8	35350318	9	669891139
9	0	887694379	1	2628300779	2	7657474339	3	509867519	4	840678259	5	408075779	6	321100729	7	0	8	103197659	9	4459897210
10	0	11168294810	1	19581211310	2	36604338410	3	6598383410	4	14086082710	5	4963267110	6	8583451510	7	0	8	2538106610	9	5756196411
11	0	16293658311	1	28114481111	2	32091949911	3	678710811	4	19624631211	5	4860778511	6	18649159611	7	0	8	4800067711	9	1725282112
12	0	16651047612	1	26670428112	2	35978660712	3	3800529912	4	10483423112	5	3921825812	6	9497056212	7	0	8	5335808712	9	8726683113
13	0	6659049613	1	32049676613	2	35530636513	3	4081322613	4	1634433513	5	3506525513	6	8366242013	7	0	8	2841734013	9	5905311014
14	0	5760221214	1	16518537014	2	22655227614	3	7953304014	4	9813272714	5	5264221814	6	1281900914	7	0	8	1933086314	9	2005236114
15	0	20735362114	1	10657263314	2	35297810114	3	997983014	4	32707959714	5	3794424614	6	1675982914	7	0	8	1230132314	9	13201117
1	0	1915204711	1	1590860581	2	6824354631	3	649231041	4	736173701	5	781259811	6	429989781	7	0	8	253486001	9	334846922
2	0	2141142992	1	1550967422	2	6047467332	3	800355132	4	1161491332	5	388949832	6	1012423642	7	0	8	228065772	9	410313133
3	0	3758037813	1	1923505523	2	1805315403	3	222137693	4	855091653	5	557254403	6	480878843	7	0	8	153315533	9	1701222024
4	0	2513022184	1	1494638264	2	2325177734	3	759781844	4	829819724	5	756346874	6	1161718444	7	0	8	66168514	9	1372261815
5	0	2455402445	1	1589670875	2	981709825	3	449693585	4	732432905	5	395736575	6	1851012685	7	0	8	382909335	9	1121537006
6	0	1927730076	1	2292924126	2	357748036	3	354712506	4	958325806	5	607257896	6	1253458016	7	0	8	204521136	9	937792577
7	0	2894891027	1	2053520187	2	1974145347	3	1095875907	4	1084385147	5	451552517	6	249141397	7	0	8	206560297	9	1401560878
8	0	3426841908	1	2320112338	2	2061982698	3	1070184448	4	1246652558	5	551165998	6	105137908	7	0	8	485945928	9	1061652759
9	0	3227224569	1	3024281999	2	941296519	3	684142289	4	748423689	5	488064909	6	131609759	7	0	8	92002369	9	9248201610
10	0	32552858610	1	26807648210	2	1277624510	3	5503681110	4	13579203910	5	5025811810	6	10548377610	7	0	8	8249500310	9	811185711
11	0	44001410811	1	24070286011	2	130126311	3	8056642811	4	8992948711	5	5094550211	6	5518675011	7	0	8	744462611	9	3469701212
12	0	22891451212	1	31482157212	2	49859712	3	10784707812	4	5480934012	5	4132018412	6	4693060512	7	0	8	5705993012	9	4304879313
13	0	28177320213	1	17064137413	2	26160249013	3	14632811513	4	3184089513	5	5695611213	6	1855653313	7	0	8	5123999213	9	1042452014
14	0	12421826814	1	16066015114	2	24650799614	3	28413741014	4	3494587614	5	5413645614	6	3557448814	7	0	8	11365276914	9	6928932114
15	0	20359616214	1	9689997414	2	5058724814	3	7292362714	4	2383591914	5	5888789314	6	2669923014	7	0	8	1535188314	9	44353830
1	0	2282348541	1	2566058951	2	1650793481	3	1229732751	4	490826591	5	555844881	6	722548051	7	0	8	314463941	9	981422602
2	0	1274894162	1	3250162952	2	3690133052	3	760345562	4	619390262	5	484200142	6	53550392	7	0	8	347830732	9	1151468173
3	0	2252800433	1	2047441503	2	1520945273	3	2123594973	4	421979803	5	770454553	6	37747143	7	0	8	343538003	9	306928484
4	0	2995648564	1	2543803974	2	2099370814	3	1673007974	4	707780334	5	888710554	6	193597924	7	0	8	513764084	9	23759005
5	0	2430148985	1	2215594235	2	4383330425	3	1100713355	4	883007755	5	1005794145	6	92156135	7	0	8	193612105	9	55411246
6	0	2331706156	1	2821986216	2	1254687926	3	704817166	4	426391156	5	887057686	6	41847506	7	0	8	332530836	9	275980747
7	0	3272750587	1	1650086307	2	974307177	3	1655136247	4	1215624207	5	437533297	6	40921897	7	0	8	548706817	9	426220948
8	0	828906398	1	2834027828	2	4983547688	3	794038008	4	181955208	5	383696548	6	19638728	7	0	8	137546188	9	610652939
9	0	1420894279	1	2258872429	2	10307353709	3	1102003389	4	534240109	5	522447229	6	494525269	7	0	8	296851229	9	10994252610
10	0	14737948810	1	19858979810	2	120046763410	3	8693264910	4	12033660010	5	4553005110	6	3121803010	7	0	8	2718497910	9	12460301311
11	0	14878692411	1	18600054311	2	123507624811	3	14649044911	4	12917751311	5	4221984711	6	8671196811	7	0	8	2997533111	9	5158025812
12	0	33872231312	1	30314120812	2	106112825812	3	10499662412	4	16803093212	5	6943916512	6	17758320612	7	0	8	3987849612	9	7569303013
13	0	26402371413	1	16738649513	2	70736287913	3	15085880013	4	8858047613	5	5457698813	6	2116454613	7	0	8	3323743613	9	14982255914
14	0	30240622014	1	18121866214	2	49334717814	3	4817261314	4	4481823814	5	5422933114	6	8258189214	7	0	8	3285642214	9	7593874914
15	0	20271025314	1	19349505714	2	41040937814	3	1451247814	4	11986434614	5	3029327514	6	3348600314	7	0	8	1498123714	9	50230494
1	0	3036081371	1	1462039691	2	4191637411	3	2630219871	4	747819691	5	444223011	6	631211491	7	0	8	443465431	9	144410352
2	0	3099372882	1	2438107512	2	3643958782	3	2392276352	4	700052522	5	407533312	6	1422085952	7	0	8	55370722	9	23289543
3	0	3817712813	1	3610014173	2	4637253673	3	1418541283	4	973158863	5	448349413	6	912882763	7	0	8	205690883	9	46310194
4	0	3343500654	1	2166837674	2	2590978824	3	1790862154	4	1854097924	5	324648724	6	1044716784	7	0	8	228576504	9	28111885
5	0	2511418175	1	1845784365	2	7841100545	3	1675421965	4	1439763215	5	487541995	6	751819915	7	0	8	67323475	9	160767946
6	0	2990762546	1	1999331726	2	1407936396	3	982451916	4	1858686466	5	378593616	6	1263257446	7	0	8	101982246	9	67864417
7	0	2306707337	1	1908971837	2	1344838237	3	1126791657	4	1998166457	5	366903707	6	740465917	7	0	8	1128447717	9	36466328
8	0	2629823618	1	2188804048	2	4992553528	3	1116910918	4	2160057998	5	354788408	6	1556240048	7	0	8	227977848	9	732192249
9	0	2760878539	1	1390760919	2	5311093239	3	575742319	4	1365526179	5	460255139	6	1228121899	7	0	8	200086719	9	7778914410
10	0	23573538910	1	25773488010	2	62954423710	3	18852330210	4	4642788810	5	4468296910	6	15189686510	7	0	8	1161572710	9	11188848011
11	0	17911830411	1	18799289311	2	50773377311	3	28694741211	4	4571653711	5	4996798911	6	9356389611	7	0	8	7732895611	9	18252368012
12	0	20400277212	1	19132346612	2	26410973112	3	18399148712	4	840931912	5	5563125612	6	9254248412	7	0	8	761708912	9	11727929013
13	0	16329286113	1	21493654713	2	7803725413	3	17502332013	4	1113972513	5	5001364213	6	3171293813	7	0	8	2331602613	9	8628122614
14	0	35933794614	1	16322849114	2	18654679814	3	25390111614	4	8552404214	5	4967267814	6	9062626114	7	0	8	308107414	9	19334573714
15	0	21138470014	1	7788037314	2	23791234214	3	16134718414	4	1268666614	5	3357271914	6	34845414	7	0	8	801653214	9	48789685
1	0	1955680071	1	2919053671	2	2283062521	3	1168111521	4	225954761	5	621118331	6	33201081	7	0	8	61015961	9	962857602
